id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths
6380118,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,6645134,May,Brooklyn,Bushwick,40.69964,-73.91647,Private room,42.0,30,4,2017-08-20,0.04,1,140,0,No License,5.0 ,1,1,1
11739168,Rental unit in New York · ★4.45 · 1 bedroom · 1 bed · 1 bath,61391963,Stay With Vibe,Manhattan,Upper East Side,40.76984,-73.96119,Entire home/apt,79.0,30,31,2024-01-04,0.35,133,152,4,No License,4.45 ,1,1,1
18459547,Loft in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 2 baths,1349266,Adam + Caro,Brooklyn,DUMBO,40.70218,-73.98484,Entire home/apt,274.0,30,7,2023-10-01,0.13,1,31,4,No License,5.0 ,1,1,2
714411425445920930,Rental unit in Brooklyn · ★4.75 · 1 bedroom · 1 bed · 2 shared baths,284337887,Eibhlin,Brooklyn,Bushwick,40.70087,-73.93924,Private room,37.0,30,4,2023-08-11,0.3,23,365,2,No License,4.75 ,1,1,2
681730243323738679,Rental unit in Brooklyn · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,45774302,Julian,Brooklyn,Bushwick,40.69441,-73.92297,Private room,79.0,30,14,2023-01-01,0.82,2,90,0,No License,4.79 ,1,1,1
558191951714926846,Rental unit in Brooklyn · ★4.75 · 2 bedrooms · 2 beds · 1 shared bath,4462261,German A,Brooklyn,Williamsburg,40.70484,-73.92941,Private room,60.0,30,4,2023-09-22,0.23,4,89,2,No License,4.75 ,2,2,1
653115959913997889,Townhouse in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,65212,Eli,Brooklyn,Bushwick,40.70466,-73.92002,Private room,93.0,3,12,2023-08-22,0.66,2,363,4,OSE-STRREG-0001073,5.0 ,1,1,1.5
40448123,Rental unit in Brooklyn · ★4.83 · 3 bedrooms · 4 beds · 2 shared baths,7077897,Philip,Brooklyn,Bushwick,40.70162,-73.92955,Private room,235.0,30,70,2023-11-04,1.43,1,330,26,No License,4.83 ,3,4,2
29760980,Rental unit in Brooklyn · 1 bedroom · 2 beds · 1 bath,223807986,Luis,Brooklyn,Vinegar Hill,40.69998,-73.98287,Entire home/apt,298.0,30,1,2018-11-18,0.02,1,365,0,No License,No rating,1,2,1
649312397859851284,Rental unit in Brooklyn · ★4.46 · Studio · 2 beds · 1 bath,31895696,Amy,Brooklyn,Bath Beach,40.6032312,-74.0036398,Entire home/apt,99.0,30,28,2023-08-18,1.52,2,365,15,No License,4.46 ,Studio,2,1
54196947,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,438952657,Gisele,Manhattan,Upper West Side,40.78266,-73.98574,Entire home/apt,141.0,30,7,2023-11-23,0.32,35,62,3,No License,5.0 ,1,1,1
638375695955118228,Rental unit in Brooklyn · ★4.87 · 1 bedroom · 1 bed · 1 bath,50299658,Alexis,Brooklyn,Sunset Park,40.66146,-73.98834,Entire home/apt,175.0,30,15,2023-12-02,0.92,1,223,11,No License,4.87 ,1,1,1
43044458,Townhouse in Queens · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,204704622,Momoyo,Queens,Woodside,40.74282,-73.89481,Private room,38.0,30,7,2023-11-13,0.21,236,55,1,No License,4.0 ,1,1,1
51235989,Condo in New York · ★3.86 · 1 bedroom · 1 bed · 1 shared bath,167270001,Pietro,Manhattan,Hell's Kitchen,40.75577,-73.99478,Private room,150.0,30,28,2023-09-02,0.95,1,365,17,No License,3.86 ,1,1,1
38261496,Rental unit in Queens · ★4.93 · 1 bedroom · 3 beds · 1 bath,243039099,Milton,Queens,Long Island City,40.75529,-73.93005,Entire home/apt,110.0,30,28,2022-12-03,0.55,1,177,0,No License,4.93 ,1,3,1
50808284,Loft in New York · ★4.63 · 3 bedrooms · 3 beds · 2 baths,20448750,W,Manhattan,Chelsea,40.74982,-73.99425,Entire home/apt,700.0,30,24,2023-05-29,0.8,1,179,1,No License,4.63 ,3,3,2
42015560,Rental unit in New York · ★5.0 · 2 bedrooms · 2 beds · 1 bath,61391963,Stay With Vibe,Manhattan,Kips Bay,40.74039,-73.98025,Entire home/apt,99.0,30,7,2023-05-14,0.16,133,338,2,No License,5.0 ,2,2,1
25971027,Rental unit in New York · Studio · 1 bed · 1 bath,195049060,Armine,Manhattan,Kips Bay,40.74455,-73.97955,Entire home/apt,90.0,30,2,2018-07-18,0.03,1,0,0,No License,No rating,Studio,1,1
31556307,Townhouse in Queens · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,137358866,Kaz,Queens,Woodside,40.74367,-73.90004,Private room,26.0,30,10,2023-03-02,0.19,93,318,2,No License,4.90 ,1,1,1
658593485867330859,Rental unit in New York · ★4.67 · 1 bedroom · 1 bed · 1 bath,423873487,Shoreham,Manhattan,Midtown,40.76331,-73.97738,Entire home/apt,169.0,1,15,2023-01-01,0.82,44,0,0,Exempt,4.67 ,1,1,1
989145105968736289,Rental unit in New York · ★5.0 · 3 bedrooms · 4 beds · 2 baths,539071268,Matt,Manhattan,Midtown,40.74397,-73.98421,Entire home/apt,366.0,4,3,2023-12-26,1.27,1,331,3,Exempt,5.0 ,3,4,2
16055176,Rental unit in New York · ★4.91 · 1 bedroom · 1 bed · 1 bath,2407821,Susan,Manhattan,East Village,40.72613,-73.9829,Entire home/apt,150.0,30,35,2021-08-26,0.41,1,0,0,No License,4.91 ,1,1,1
19413467,Condo in New York · ★4.71 · 1 bedroom · 1 bed · 1 private bath,136101875,Sizhe,Manhattan,Upper West Side,40.77369,-73.99237,Private room,135.0,360,7,2018-05-25,0.09,1,365,0,No License,4.71 ,1,1,1
46725288,Rental unit in New York · ★4.89 · 1 bedroom · 1 bed · 1 bath,61391963,Stay With Vibe,Manhattan,Kips Bay,40.74109,-73.97811,Entire home/apt,109.0,30,9,2023-12-04,0.33,133,309,5,No License,4.89 ,1,1,1
24653197,Home in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,104497453,Mark,Brooklyn,Midwood,40.62423,-73.97318,Private room,200.0,30,1,2018-07-29,0.02,1,0,0,No License,No rating,1,1,1
24733275,Rental unit in New York · ★4.85 · 1 bedroom · 1 bed · 1 private bath,127764617,Ned,Manhattan,Financial District,40.70837,-74.00503,Private room,240.0,30,53,2021-12-12,0.77,1,0,0,No License,4.85 ,1,1,1
17683903,Home in Brooklyn · ★5.0 · 4 bedrooms · 4 beds · 2 baths,21725994,Tim,Brooklyn,Prospect-Lefferts Gardens,40.65625,-73.9578,Entire home/apt,325.0,30,18,2023-08-13,0.23,1,32,1,No License,5.0 ,4,4,2
47181832,Townhouse in Brooklyn · ★4.83 · 1 bedroom · 1 bed · 2 shared baths,83143535,Michelle,Brooklyn,Crown Heights,40.67619,-73.94666,Private room,75.0,30,183,2023-11-29,4.98,15,270,45,No License,4.83 ,1,1,2
894434095790244315,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,10304755,Michael,Brooklyn,Williamsburg,40.7120213858879,-73.95721753006971,Entire home/apt,175.0,30,5,2023-12-01,0.77,1,0,5,No License,5.0 ,1,1,1
54081073,Rental unit in New York · ★4.44 · 1 bedroom · 1 bed · 2 shared baths,40385488,Address In NYC,Manhattan,Upper West Side,40.79879,-73.96316,Private room,135.0,30,16,2022-12-27,0.68,21,179,0,No License,4.44 ,1,1,2
742782792117753136,Home in Brooklyn · ★4.84 · 3 bedrooms · 3 beds · 1 bath,405681246,Terrick,Brooklyn,Cypress Hills,40.68027,-73.89399,Entire home/apt,150.0,30,85,2023-12-02,5.78,1,365,65,No License,4.84 ,3,3,1
1020660300348971167,Rental unit in New York · ★3.86 · 1 bedroom · 1 bed · 1 shared bath,303991288,Michelle,Manhattan,Hell's Kitchen,40.76293,-73.99363,Private room,109.0,1,7,2023-12-21,4.04,2,282,7,Exempt,3.86 ,1,1,1
6477558,Rental unit in New York · ★4.07 · 2 bedrooms · 3 beds · 1 bath,17770287,Nina,Manhattan,Murray Hill,40.74929,-73.98125,Entire home/apt,120.0,30,14,2023-05-13,0.15,12,364,1,No License,4.07 ,2,3,1
22336218,Loft in Brooklyn · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,108150300,Cc,Brooklyn,Greenpoint,40.72648,-73.95604,Private room,125.0,30,14,2019-12-03,0.19,1,0,0,No License,4.86 ,1,1,1
746356369135138280,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,44468062,Rachel,Manhattan,Washington Heights,40.85179,-73.94323,Shared room,14.0,30,1,2023-01-20,0.09,1,0,1,No License,No rating,1,1,1
882587461399895772,Townhouse in Brooklyn · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,54551863,Joshua,Brooklyn,Brownsville,40.6746995812202,-73.90871769116475,Private room,89.0,30,11,2023-10-16,1.41,3,363,11,No License,4.64 ,1,1,1
766023259389247272,Rental unit in The Bronx · ★4.50 · 1 bedroom · 1 bed · 1 bath,435658930,Yaevick,Bronx,Allerton,40.85813,-73.86632,Entire home/apt,85.0,30,12,2023-01-03,0.89,1,0,0,No License,4.50 ,1,1,1
22188050,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,19380568,Sarel,Manhattan,Midtown,40.75333,-73.96878,Entire home/apt,300.0,30,2,2017-12-31,0.03,1,0,0,No License,No rating,1,1,1
702360768619906155,Rental unit in Brooklyn · ★4.91 · 1 bedroom · 1 bed · 1 private bath,8343772,John,Brooklyn,Crown Heights,40.67248,-73.96207,Private room,90.0,30,11,2023-10-08,0.7,1,46,5,No License,4.91 ,1,1,1
9614224,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,49736436,George,Manhattan,Washington Heights,40.83537,-73.93892,Entire home/apt,96.0,30,8,2022-09-14,0.15,2,159,0,No License,5.0 ,1,1,1
738550730671307518,Rental unit in Queens · 1 bedroom · 2 beds · 1 private bath,475045062,Jose,Queens,Ozone Park,40.67994,-73.8623,Private room,105.0,30,2,2022-12-31,0.14,1,3,0,No License,No rating,1,2,1
27906346,Rental unit in New York · ★4.75 · Studio · 1 bed · 1 bath,27071572,Kinga,Manhattan,Upper West Side,40.79278,-73.97445,Entire home/apt,140.0,30,4,2020-01-02,0.06,1,0,0,No License,4.75 ,Studio,1,1
26948562,Condo in New York · ★5.0 · 2 bedrooms · 2 beds · 2 baths,202766548,Adam,Manhattan,Chelsea,40.74705,-74.006,Entire home/apt,395.0,30,8,2020-02-17,0.13,1,0,0,No License,5.0 ,2,2,2
26814616,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,176951326,Aka Sutton Place,Manhattan,Midtown,40.75732,-73.96542,Entire home/apt,323.0,30,2,2022-07-01,0.03,4,364,0,No License,No rating,1,1,1
30521015,Rental unit in Brooklyn · ★4.74 · 1 bedroom · 1 bed · 1 bath,228691487,Steven,Brooklyn,East Flatbush,40.6388,-73.94181,Entire home/apt,100.0,30,68,2020-01-27,1.1,1,0,0,No License,4.74 ,1,1,1
21216917,Rental unit in Brooklyn · 2 bedrooms · 1 bed · 1 private bath,153292704,Marcela,Brooklyn,Bushwick,40.69844,-73.92951,Private room,50.0,30,2,2018-01-04,0.03,1,0,0,No License,No rating,2,1,1
30348216,Rental unit in Brooklyn · ★4.91 · 1 bedroom · 2 beds · 1 bath,8563244,Josh,Brooklyn,Brooklyn Heights,40.69895,-73.99385,Entire home/apt,200.0,30,11,2023-09-05,0.66,1,26,5,No License,4.91 ,1,2,1
718893687623365336,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 private bath,382214233,Aneisha,Brooklyn,Crown Heights,40.67687,-73.92505,Private room,54.0,30,3,2023-06-01,0.23,3,299,2,No License,5.0 ,1,1,1
39414752,Rental unit in Queens · ★4.92 · 1 bedroom · 1 bed · 1 bath,89236033,Safiel,Queens,Sunnyside,40.74398,-73.92628,Entire home/apt,75.0,30,24,2020-02-17,0.47,1,88,0,No License,4.92 ,1,1,1
44020205,Rental unit in New York · ★4.96 · 1 bedroom · 1 bed · 1 bath,46252162,Conor,Manhattan,East Harlem,40.79062,-73.93962,Entire home/apt,195.0,30,25,2023-11-08,1.63,1,74,17,No License,4.96 ,1,1,1
38390610,Townhouse in Queens · ★4.56 · 1 bedroom · 1 bed · 1.5 baths,137358866,Kaz,Queens,Jackson Heights,40.74827,-73.87856,Private room,41.0,30,9,2023-08-08,0.17,93,298,3,No License,4.56 ,1,1,1.5
27911463,Home in Queens Village · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,23370431,Melissa,Queens,Hollis,40.71663,-73.75731,Private room,50.0,30,18,2020-10-14,0.28,2,0,0,No License,4.83 ,1,1,1
29515916,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,7268300,Arianna,Brooklyn,Williamsburg,40.71271,-73.9646,Private room,90.0,30,11,2020-02-28,0.18,1,0,0,No License,5.0 ,1,1,1
578890402713395101,Rental unit in Brooklyn · ★4.79 · 2 bedrooms · 2 beds · 1 bath,160940380,Adeola,Brooklyn,Brownsville,40.65804,-73.91245,Entire home/apt,160.0,30,24,2023-07-31,1.12,3,305,7,No License,4.79 ,2,2,1
38519757,Rental unit in The Bronx · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,292048746,AcHomeAway,Bronx,Concourse Village,40.82992,-73.91626,Private room,65.0,30,35,2022-10-31,0.67,1,362,0,No License,4.83 ,1,1,1
3489242,Rental unit in Maspeth · ★4.38 · 1 bedroom · 1 bed · 1 bath,3250450,Petya,Queens,Maspeth,40.73544209924837,-73.89939231948472,Private room,40.0,30,8,2019-06-12,0.07,18,364,0,No License,4.38 ,1,1,1
717557610336262134,Townhouse in Brooklyn · ★4.87 · 1 bedroom · 1 bed · 1.5 shared baths,398191111,Jiyoun,Brooklyn,Brownsville,40.65738,-73.90871,Private room,618.0,30,23,2023-10-15,1.49,3,365,11,OSE-STRREG-0000587,4.87 ,1,1,1.5
23610557,Rental unit in Brooklyn · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,2251176,Harold,Brooklyn,Bushwick,40.70333,-73.92454,Private room,55.0,30,10,2019-06-25,0.15,1,0,0,No License,4.90 ,1,1,1
37630258,Rental unit in New York · ★4.71 · 2 bedrooms · 2 beds · 1 private bath,81335,Evan,Manhattan,Upper West Side,40.78382,-73.97444,Private room,140.0,30,21,2020-11-20,0.4,6,365,0,No License,4.71 ,2,2,1
17494614,Home in Queens · 1 bedroom · 1 bed · 1 shared bath,24146326,Julien,Queens,Astoria,40.76362,-73.92624,Private room,99.0,30,1,2023-10-29,0.43,8,180,1,No License,No rating,1,1,1
33964014,Rental unit in Queens · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,15853933,Radilena,Queens,Astoria,40.76628,-73.91082,Private room,69.0,30,19,2021-10-31,0.33,1,0,0,No License,4.84 ,1,1,1
34088961,Rental unit in New York · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,214148143,Amber,Manhattan,East Village,40.72881,-73.97747,Private room,154.0,30,9,2019-06-05,0.16,1,0,0,No License,4.56 ,1,1,1
50704666,Rental unit in Brooklyn · ★4.96 · 1 bedroom · 1 bed · 1.5 shared baths,11769840,Amber,Brooklyn,Bedford-Stuyvesant,40.687,-73.92286,Private room,89.0,30,28,2023-09-03,0.98,2,67,12,No License,4.96 ,1,1,1.5
30468550,Rental unit in New York · ★4.92 · 1 bedroom · 1 bed · 1 bath,6407054,Melissa,Manhattan,Harlem,40.81887,-73.95328,Entire home/apt,71.0,30,24,2023-08-01,0.39,2,0,1,No License,4.92 ,1,1,1
670343762862892910,Rental unit in The Bronx · 1 bedroom · 1 bed · 1 shared bath,427184,Catherine Sylvie,Bronx,Mott Haven,40.80809,-73.92657,Private room,150.0,30,2,2023-08-20,0.12,2,180,1,No License,No rating,1,1,1
30792215,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,192754619,Liza,Manhattan,Hell's Kitchen,40.75743,-73.99623,Private room,159.0,30,1,2018-12-30,0.02,1,0,0,No License,No rating,1,1,1
30885792,Rental unit in New York · 1 bedroom · 1 bed · 2 shared baths,130476089,Lennon,Manhattan,Chelsea,40.74174,-73.9994,Private room,78.0,30,1,2019-03-05,0.02,2,0,0,No License,No rating,1,1,2
33214803,Home in Bronx · ★4.90 · 1 bedroom · 1 bed · 2 shared baths,11379822,Danny,Bronx,Mount Hope,40.84678,-73.90422,Private room,58.0,30,21,2023-07-30,0.36,3,365,5,No License,4.90 ,1,1,2
453094,Rental unit in Brooklyn · ★4.52 · 1 bedroom · 1 bed · 1 private bath,137814,Waldemar,Brooklyn,Clinton Hill,40.6882557,-73.9638332,Private room,85.0,2,479,2023-11-27,3.37,2,358,22,OSE-STRREG-0000832,4.52 ,1,1,1
50795818,Rental unit in Brooklyn · ★4.49 · 2 bedrooms · 3 beds · 1 shared bath,349662394,Joanne,Brooklyn,East Flatbush,40.65222,-73.94642,Private room,116.0,3,77,2023-12-18,2.79,1,353,29,OSE-STRREG-0000882,4.49 ,2,3,1
699189080597169915,Townhouse in Brooklyn · ★4.94 · 1 bedroom · 2 beds · 1 private bath,4606577,Zachariah,Brooklyn,Bedford-Stuyvesant,40.68522,-73.93479,Private room,195.0,2,54,2023-12-11,3.27,1,329,44,OSE-STRREG-0000470,4.94 ,1,2,1
35686594,Rental unit in Brooklyn · ★4.55 · 2 bedrooms · 2 beds · 1 bath,96608840,Jerry,Brooklyn,Bushwick,40.68358,-73.90704,Entire home/apt,200.0,30,22,2020-03-12,0.4,1,0,0,No License,4.55 ,2,2,1
815233570904645812,Townhouse in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,367571306,George,Brooklyn,Bedford-Stuyvesant,40.68617621113513,-73.932829484445,Private room,115.0,30,23,2023-10-07,2.12,1,365,23,No License,5.0 ,1,1,1
33556100,Rental unit in New York · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,79134040,William,Manhattan,Washington Heights,40.84415,-73.94204,Private room,80.0,30,23,2019-12-11,0.4,1,0,0,No License,4.78 ,1,1,1
51694637,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,384532776,Nathan,Manhattan,Hell's Kitchen,40.76031,-73.99092,Entire home/apt,169.0,30,1,2022-03-05,0.04,44,303,0,No License,No rating,2,2,1
32803072,Rental unit in New York · ★4.47 · 1 bedroom · 1 bed · 1 bath,244819285,Jamika,Manhattan,Greenwich Village,40.73429,-73.99387,Private room,180.0,200,19,2019-11-17,0.33,1,90,0,No License,4.47 ,1,1,1
40037636,Rental unit in The Bronx · Studio · 1 bed · 1 private bath,308798791,Crystal,Bronx,Wakefield,40.89276,-73.84592,Private room,75.0,30,1,2020-01-02,0.02,1,0,0,No License,No rating,Studio,1,1
32538369,Home in Queens · 5 bedrooms · 2 beds · 2 baths,244505851,Maxwell,Queens,Jamaica,40.68295,-73.77904,Private room,60.0,30,2,2023-01-03,0.15,2,0,0,No License,No rating,5,2,2
32777169,Rental unit in New York · ★4.23 · 1 bedroom · 1 bed · 1 shared bath,53725579,William,Manhattan,Washington Heights,40.84491,-73.93846,Private room,62.0,30,162,2023-08-29,2.75,4,0,11,No License,4.23 ,1,1,1
31599728,Rental unit in Flushing  · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,217910985,Acclaimed,Queens,Flushing,40.74454,-73.82548,Private room,65.0,30,4,2021-09-11,0.07,3,178,0,No License,5.0 ,1,2,1
904240714899920296,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,348629003,Burak,Brooklyn,Williamsburg,40.709673,-73.9475891,Entire home/apt,150.0,30,2,2023-07-24,0.32,1,0,2,No License,No rating,1,1,1
32616393,Townhouse in Brooklyn · ★4.89 · 1 bedroom · 1 bed · 2 shared baths,244817841,Aminul,Brooklyn,East New York,40.66951,-73.89381,Private room,40.0,30,37,2023-12-01,0.63,9,24,3,No License,4.89 ,1,1,2
16378007,Rental unit in New York · ★4.75 · 1 bedroom · 1 bed · 1 bath,53179388,Raymond,Manhattan,Midtown,40.75164,-73.9698,Entire home/apt,190.0,30,4,2019-11-02,0.05,3,0,0,No License,4.75 ,1,1,1
37629191,Rental unit in New York · ★4.40 · 2 bedrooms · 5 beds · 1 bath,284298771,Cori,Manhattan,Upper West Side,40.77692,-73.98042,Entire home/apt,315.0,30,10,2020-03-15,0.19,1,0,0,No License,4.40 ,2,5,1
50657075,Rental unit in Brooklyn · ★5.0 · Studio · 2 beds · 1 bath,2628742,Michelle,Brooklyn,Fort Greene,40.68962,-73.98032,Entire home/apt,195.0,30,9,2023-12-20,0.35,1,255,4,No License,5.0 ,Studio,2,1
36601529,Boutique hotel in New York · 1 bedroom · 1 bed · 1 private bath,266797018,Sohotel,Manhattan,Little Italy,40.71933,-73.994843,Private room,279.0,1,2,2021-11-24,0.07,14,252,0,Exempt,No rating,1,1,1
39532400,Condo in Queens · ★4.58 · 1 bedroom · 2 beds · 1 bath,303726828,Shiraz,Queens,Elmhurst,40.73525,-73.87758,Entire home/apt,100.0,30,12,2020-09-08,0.25,1,0,0,No License,4.58 ,1,2,1
51346279,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,2593223,Ron & Hila,Manhattan,Upper East Side,40.78115,-73.95866,Entire home/apt,200.0,400,1,2022-07-27,0.06,1,365,0,No License,No rating,1,1,1
45636571,Rental unit in Brooklyn · Studio · 1 bath,100688,Adam,Brooklyn,Williamsburg,40.72047,-73.95517,Entire home/apt,300.0,30,1,2021-04-08,0.03,1,0,0,No License,No rating,Studio,1,1
17793180,Rental unit in Brooklyn  · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,106046570,Diamond,Brooklyn,Bushwick,40.69628,-73.91356,Private room,106.0,30,4,2019-09-29,0.05,1,0,0,No License,5.0 ,1,1,1
42327227,Condo in New York · ★5.0 · 2 bedrooms · 2 beds · 2 baths,2320031,Daniel,Manhattan,Lower East Side,40.71318,-73.98902,Entire home/apt,345.0,30,15,2023-09-01,0.36,3,300,4,No License,5.0 ,2,2,2
9256750,Rental unit in Brooklyn · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,16865342,Elene,Brooklyn,Bushwick,40.70483,-73.9215,Private room,58.0,30,165,2023-10-01,1.77,2,92,37,No License,4.88 ,1,1,1.5
806667696731359724,Rental unit in New York · ★4.89 · 1 bedroom · 3 beds · 1 bath,200518456,Amandla,Manhattan,Harlem,40.81775262664938,-73.94609722976197,Entire home/apt,120.0,30,19,2023-07-13,2.13,1,0,19,No License,4.89 ,1,3,1
23116453,Home in Bronx · ★4.57 · 2 bedrooms · 1 bed · 1 shared bath,121379512,Maria,Bronx,East Morrisania,40.82871,-73.8873,Private room,100.0,30,7,2018-10-20,0.1,2,365,0,No License,4.57 ,2,1,1
34491916,Hotel in New York · ★4.0 · 1 bedroom · 1 bed · 1 bath,261750091,The Michelangelo,Manhattan,Theater District,40.76157,-73.98257,Private room,427.0,1,4,2022-09-28,0.08,7,351,0,Exempt,4.0 ,1,1,1
807984761327732728,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1 shared bath,496944241,Desmond,Brooklyn,Crown Heights,40.67514199149372,-73.96241865041033,Shared room,193.0,30,5,2023-08-29,0.53,3,0,5,No License,5.0 ,2,2,1
21218250,Loft in Brooklyn · 1 bedroom · 1 bed · 1 bath,953913,Kyle,Brooklyn,Bushwick,40.70003,-73.9255,Entire home/apt,225.0,30,2,2020-10-31,0.03,1,0,0,No License,No rating,1,1,1
803060292907495769,Home in Brooklyn · ★4.91 · 3 bedrooms · 7 beds · 2 baths,316839533,Ariel,Brooklyn,Williamsburg,40.71365296124837,-73.96395747234229,Entire home/apt,749.0,30,23,2023-10-28,2.47,2,180,23,No License,4.91 ,3,7,2
21816757,Rental unit in Brooklyn · ★4.45 · 1 bedroom · 1 bed · 1 bath,159023062,Victoria,Brooklyn,Crown Heights,40.67377,-73.91781,Entire home/apt,70.0,30,11,2018-12-28,0.15,1,0,0,No License,4.45 ,1,1,1
34842741,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,21536998,Alina,Brooklyn,Midwood,40.62185,-73.96172,Private room,60.0,30,12,2022-12-10,0.23,2,11,0,No License,5.0 ,1,1,1
897339469074657727,Rental unit in Queens · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,429140512,Marco,Queens,Woodside,40.74299990000001,-73.8978841,Private room,105.0,30,15,2023-09-04,2.0,3,365,15,No License,4.80 ,1,1,1
36794104,Rental unit in Brooklyn · ★4.93 · 2 bedrooms · 3 beds · 1 bath,276558543,Oona Ashley,Brooklyn,Greenpoint,40.72422,-73.95021,Entire home/apt,195.0,30,41,2023-08-29,0.76,1,0,7,No License,4.93 ,2,3,1
40889145,Rental unit in Brooklyn · 1 bedroom · 2 beds · 1 bath,109853394,Sonia,Brooklyn,Sunset Park,40.64264,-74.01423,Entire home/apt,170.0,30,1,2019-12-28,0.02,1,179,0,No License,No rating,1,2,1
20057450,Rental unit in Brooklyn · ★4.18 · 2 bedrooms · 2 beds · 1 bath,135731332,Sky,Brooklyn,Sunset Park,40.65055,-74.00174,Entire home/apt,81.0,30,67,2023-09-15,0.88,1,308,1,No License,4.18 ,2,2,1
557031472849294373,Rental unit in Brooklyn · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,350254795,Tash,Brooklyn,Bedford-Stuyvesant,40.6838,-73.93932,Private room,86.0,1,90,2023-12-11,3.9,4,173,35,OSE-STRREG-0000670,4.79 ,1,1,1
35430525,Rental unit in New York · ★4.88 · 1 bedroom · 2 beds · 1 bath,264817559,Claudio,Manhattan,Hell's Kitchen,40.7623,-73.99317,Entire home/apt,223.0,30,8,2019-08-10,0.14,1,0,0,No License,4.88 ,1,2,1
35540308,Boutique hotel in Long Island City · ★4.63 · 1 bedroom · 2 beds · 1 private bath,263720409,Nesva Hotel,Queens,Long Island City,40.75215,-73.93581,Hotel room,179.0,1,16,2023-09-28,0.3,13,0,1,Exempt,4.63 ,1,2,1
812997842833417984,Hotel in New York · 3 bedrooms · 6 beds · 3 baths,496932087,Reservations,Manhattan,Lower East Side,40.718996893446416,-73.98860784321384,Hotel room,424.0,1,1,2023-12-27,1.0,201,361,1,Exempt,No rating,3,6,3
25293702,Rental unit in New York · ★4.55 · 1 bedroom · 1 bed · 1 shared bath,110191144,Mamadou,Manhattan,Harlem,40.82188,-73.95509,Private room,75.0,30,20,2019-10-22,0.29,1,0,0,No License,4.55 ,1,1,1
44867191,Rental unit in Queens · Studio · 1 bed · 1 shared bath,41121817,Shakeel,Queens,Jamaica Hills,40.70853,-73.80117,Private room,45.0,30,1,2020-09-14,0.02,2,0,0,No License,No rating,Studio,1,1
44403320,Rental unit in New York · ★4.75 · 1 bedroom · 1 bed · 1 bath,183617557,Angie,Manhattan,Upper West Side,40.77898,-73.97815,Entire home/apt,125.0,30,4,2022-01-04,0.1,1,0,0,No License,4.75 ,1,1,1
45075714,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,47539363,Paige,Brooklyn,Fort Greene,40.68828,-73.97201,Entire home/apt,160.0,30,6,2021-08-30,0.16,1,0,0,No License,5.0 ,1,1,1
36601463,Boutique hotel in New York · ★5.0 · 1 bedroom · 3 beds · 1 private bath,266797018,Sohotel,Manhattan,Little Italy,40.719517,-73.995049,Private room,420.0,1,3,2020-09-27,0.07,14,279,0,Exempt,5.0 ,1,3,1
36601571,Boutique hotel in New York · ★4.72 · 1 bedroom · 1 bed · 1 bath,266797018,Sohotel,Manhattan,Little Italy,40.71933,-73.994843,Private room,350.0,1,116,2023-09-03,2.71,14,299,2,Exempt,4.72 ,1,1,1
